
Time    Lng    Lat    Alt    Yaw    Pitch    Roll
2020/05/29-23:36:25:833    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:25:932    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:033    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:135    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:234    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:335    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:436    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:537    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:638    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:736    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:843    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:26:941    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:043    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:142    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:248    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:349    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:453    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:551    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:658    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:755    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:855    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:27:956    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:056    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:155    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:262    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:368    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:466    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:565    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:670    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:771    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:873    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:28:969    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:077    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:170    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:275    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:376    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:480    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:581    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:680    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:780    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:883    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:29:982    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:187    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:388    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:492    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:593    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:797    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:895    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:30:995    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:097    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:200    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:302    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:397    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:502    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:605    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:705    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:801    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:31:901    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:002    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:104    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:205    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:307    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:408    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:509    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:609    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:712    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:813    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:32:912    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:33:014    111.38986446543088    40.49021613389866    24.899999618530273    21.6    0.0    0.0
2020/05/29-23:36:33:116    111.38986446543088    40.49021613389866    24.899999618530273    22.7    0.0    0.0
2020/05/29-23:36:33:217    111.38986446543088    40.49021613389866    24.899999618530273    27.0    0.0    0.0
2020/05/29-23:36:33:317    111.38986446543088    40.49021613389866    24.899999618530273    32.5    0.0    0.0
2020/05/29-23:36:33:415    111.38986446543088    40.49021613389866    24.899999618530273    32.5    0.0    0.0
2020/05/29-23:36:33:520    111.38986446543088    40.49021613389866    24.899999618530273    43.2    0.0    0.0
2020/05/29-23:36:33:622    111.38986446543088    40.49021613389866    24.899999618530273    47.0    0.0    0.0
2020/05/29-23:36:33:720    111.38986446543088    40.49021613389866    24.899999618530273    49.8    0.0    0.0
2020/05/29-23:36:33:821    111.38986446543088    40.49021613389866    24.899999618530273    51.7    0.0    0.0
2020/05/29-23:36:33:922    111.38986446543088    40.49021613389866    24.899999618530273    53.0    0.0    0.0
2020/05/29-23:36:34:025    111.38986446543088    40.49021613389866    24.899999618530273    53.7    0.0    0.0
2020/05/29-23:36:34:126    111.38986446543088    40.49021613389866    24.899999618530273    54.2    0.0    0.0
2020/05/29-23:36:34:225    111.38986446543088    40.49021613389866    24.899999618530273    54.4    0.0    0.0
2020/05/29-23:36:34:328    111.38986446543088    40.49021613389866    24.899999618530273    54.5    0.0    0.0
2020/05/29-23:36:34:435    111.38986446543088    40.49021613389866    24.899999618530273    54.5    0.0    0.0
2020/05/29-23:36:34:530    111.38986446543088    40.49021613389866    24.899999618530273    54.5    0.0    0.0
2020/05/29-23:36:34:636    111.38986446543088    40.49021613389866    24.899999618530273    54.4    -0.2    0.0
2020/05/29-23:36:34:737    111.38986447181796    40.490216136622976    24.899999618530273    54.4    -4.2    0.0
2020/05/29-23:36:34:837    111.3898645324221    40.49021616881777    24.899999618530273    54.4    -8.1    0.0
2020/05/29-23:36:34:943    111.38986471302918    40.49021626643019    24.899999618530273    54.4    -9.5    0.0
2020/05/29-23:36:35:043    111.38986504726441    40.49021644765656    24.899999618530273    54.5    -10.0    0.0
2020/05/29-23:36:35:143    111.3898655462122    40.490216718682234    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:242    111.38986621273385    40.49021708099789    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:350    111.38986704695321    40.49021753463778    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:449    111.38986804852111    40.49021807941345    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:546    111.38986921705454    40.49021871517068    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:651    111.38987055223808    40.490219441669595    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:747    111.38987205363243    40.49022025873886    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:35:847    111.38987372076583    40.49022116608719    24.899999618530273    54.5    -10.2    0.0
2020/05/29-23:36:35:950    111.38987555297106    40.49022216340617    24.899999618530273    54.5    -10.2    0.0
2020/05/29-23:36:36:054    111.3898775494383    40.4902232501818    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:36:153    111.3898797091781    40.490224425934315    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:36:250    111.38988203108302    40.490225689978345    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:36:355    111.38988451387057    40.490227041697075    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:36:466    111.38988715614387    40.49022848031948    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:36:564    111.38988995634847    40.490230004988845    24.899999618530273    54.5    -10.1    0.0
2020/05/29-23:36:36:662    111.38989291283129    40.49023161486562    24.899999618530273    54.5    -10.0    0.0
2020/05/29-23:36:36:764    111.38989602382951    40.490233309007436    24.899999618530273    54.5    -10.0    0.0
2020/05/29-23:36:36:863    111.38989928742289    40.49023508640337    24.899999618530273    54.5    -10.0    0.0
2020/05/29-23:36:36:966    111.38990270164493    40.49023694600825    24.899999618530273    54.5    -9.9    0.0
2020/05/29-23:36:37:064    111.3899062641613    40.49023888662271    24.899999618530273    54.5    -9.9    0.0
2020/05/29-23:36:37:167    111.38990997239655    40.490240906910294    24.899999618530273    54.5    -9.8    0.0
2020/05/29-23:36:37:265    111.38991382354334    40.490243005414605    24.899999618530273    54.5    -9.7    0.0
2020/05/29-23:36:37:367    111.38991781470406    40.49024518064499    24.899999618530273    54.5    -9.6    0.0
2020/05/29-23:36:37:466    111.38992194278292    40.49024743104224    24.899999618530273    54.5    -9.5    0.0
2020/05/29-23:36:37:569    111.3899262044838    40.49024975511572    24.899999618530273    54.5    -8.8    0.0
2020/05/29-23:36:37:671    111.38993058864361    40.490252146937046    24.899999618530273    54.5    -5.6    0.0
2020/05/29-23:36:37:770    111.38993505020397    40.490254582210206    24.899999618530273    54.4    -1.3    0.0
2020/05/29-23:36:37:972    111.38994393912463    40.4902594374216    24.899999618530273    54.4    5.6    0.0
2020/05/29-23:36:38:073    111.38994824691738    40.49026179177086    24.899999618530273    54.4    7.9    0.0
2020/05/29-23:36:38:181    111.38995240580618    40.490264065521764    24.899999618530273    54.4    8.9    0.0
2020/05/29-23:36:38:274    111.38995639568422    40.49026624753722    24.899999618530273    54.4    9.4    0.0
2020/05/29-23:36:38:378    111.38996020898303    40.490268333533706    24.899999618530273    54.5    9.5    0.0
2020/05/29-23:36:38:482    111.38996384401206    40.49027032241465    24.899999618530273    54.5    9.6    0.0
2020/05/29-23:36:38:581    111.3899673015967    40.490272214539885    24.899999618530273    54.5    9.6    0.0
2020/05/29-23:36:38:681    111.38997058343197    40.49027401073182    24.899999618530273    54.5    9.5    0.0
2020/05/29-23:36:38:784    111.38997369148154    40.4902757119671    24.899999618530273    54.5    9.5    0.0
2020/05/29-23:36:38:887    111.38997662774221    40.49027731932518    24.899999618530273    54.5    9.5    0.0
2020/05/29-23:36:38:989    111.38998199292868    40.490280256538995    24.899999618530273    54.5    9.4    0.0
2020/05/29-23:36:39:192    111.38998442589151    40.49028158851936    24.899999618530273    54.5    9.3    0.0
2020/05/29-23:36:39:393    111.38998880266124    40.49028398457279    24.899999618530273    54.5    9.2    0.0
2020/05/29-23:36:39:494    111.38999075102295    40.490285051113155    24.899999618530273    54.5    8.8    0.0
2020/05/29-23:36:39:595    111.38999420134509    40.490286939366094    24.899999618530273    54.5    7.3    0.0
2020/05/29-23:36:39:794    111.38999572817401    40.4902877746488    24.899999618530273    54.5    6.5    0.0
2020/05/29-23:36:39:898    111.38999845101776    40.49028926369658    24.899999618530273    54.4    5.2    0.0
2020/05/29-23:36:39:997    111.38999967001608    40.49028992996948    24.899999618530273    54.4    4.7    0.0
2020/05/29-23:36:40:096    111.39000080679877    40.4902905511114    24.899999618530273    54.4    4.3    0.0
2020/05/29-23:36:40:196    111.39000186906121    40.490291131440124    24.899999618530273    54.4    3.9    0.0
2020/05/29-23:36:40:299    111.3900028632386    40.49029167445099    24.899999618530273    54.4    3.6    0.0
2020/05/29-23:36:40:396    111.3900028632386    40.49029167445099    24.899999618530273    54.4    3.6    0.0
2020/05/29-23:36:40:505    111.39000466728427    40.49029265965623    24.899999618530273    52.7    3.1    0.0
2020/05/29-23:36:40:605    111.3900054825563    40.49029310479766    24.899999618530273    48.0    2.9    -0.3
2020/05/29-23:36:40:705    111.39000625003456    40.49029352379261    24.899999618530273    42.4    2.6    -0.5
2020/05/29-23:36:40:808    111.39000697267994    40.490293918422985    24.899999618530273    36.5    2.4    -0.7
2020/05/29-23:36:40:908    111.390007651847    40.49029428920284    24.899999618530273    30.5    2.2    -0.9
2020/05/29-23:36:41:008    111.39000828955074    40.49029463736581    24.899999618530273    24.4    2.0    -1.1
2020/05/29-23:36:41:111    111.39000888789835    40.490294964077    24.899999618530273    18.3    1.7    -1.2
2020/05/29-23:36:41:207    111.39000944908855    40.49029527053581    24.899999618530273    12.1    1.5    -1.3
2020/05/29-23:36:41:313    111.39000997539128    40.49029555801013    24.899999618530273    5.9    1.2    -1.4
2020/05/29-23:36:41:407    111.39000997539128    40.49029555801013    24.899999618530273    5.9    1.2    -1.4
2020/05/29-23:36:41:514    111.39001093200926    40.49029608056299    24.899999618530273    -6.3    0.8    -1.4
2020/05/29-23:36:41:613    111.39001136636364    40.49029631783469    24.899999618530273    -12.5    0.6    -1.4
2020/05/29-23:36:41:715    111.39001177388404    40.490296540508204    24.899999618530273    -18.6    0.4    -1.4
2020/05/29-23:36:41:822    111.39001215625102    40.490296749405985    24.899999618530273    -24.8    0.2    -1.3
2020/05/29-23:36:41:919    111.39001251504094    40.490296945419    24.899999618530273    -30.9    0.1    -1.3
2020/05/29-23:36:42:024    111.39001285172664    40.490297129335396    24.899999618530273    -37.1    0.0    -1.2
2020/05/29-23:36:42:124    111.39001316767963    40.49029730190909    24.899999618530273    -43.2    -0.1    -1.1
2020/05/29-23:36:42:220    111.39001346415871    40.49029746382543    24.899999618530273    -49.3    -0.2    -1.0
2020/05/29-23:36:42:322    111.39001374235798    40.490297615735514    24.899999618530273    -55.5    -0.3    -0.9
2020/05/29-23:36:42:417    111.39001374235798    40.490297615735514    24.899999618530273    -55.5    -0.3    -0.9
2020/05/29-23:36:42:523    111.39001424819901    40.49029789173005    24.899999618530273    -67.7    -0.4    -0.7
2020/05/29-23:36:42:622    111.39001447785857    40.49029801701389    24.899999618530273    -73.8    -0.5    -0.6
2020/05/29-23:36:42:724    111.39001469329361    40.49029813458743    24.899999618530273    -78.9    -0.5    -0.5
2020/05/29-23:36:42:822    111.39001489536727    40.490298244622004    24.899999618530273    -82.8    -0.5    -0.5
2020/05/29-23:36:42:924    111.39001508490188    40.49029834807712    24.899999618530273    -85.5    -0.5    -0.4
2020/05/29-23:36:43:030    111.39001526266064    40.49029844484998    24.899999618530273    -87.4    -0.5    -0.4
2020/05/29-23:36:43:128    111.39001542935179    40.4902985356602    24.899999618530273    -88.5    -0.4    -0.3
2020/05/29-23:36:43:229    111.39001558566673    40.49029862085047    24.899999618530273    -89.2    -0.4    -0.3
2020/05/29-23:36:43:326    111.3900157322687    40.4902987007292    24.899999618530273    -89.6    -0.4    -0.3
2020/05/29-23:36:43:432    111.39001586973352    40.49029877574187    24.899999618530273    -89.8    -0.4    -0.2
2020/05/29-23:36:43:537    111.39001599865124    40.49029884581994    24.899999618530273    -89.9    -0.3    -0.2
2020/05/29-23:36:43:635    111.39001611955554    40.490298911683055    24.899999618530273    -89.9    -0.3    -0.2
2020/05/29-23:36:43:735    111.39001623294344    40.490298973399746    24.899999618530273    -89.9    -0.3    -0.2
2020/05/29-23:36:43:836    111.39001633928243    40.49029903144975    24.899999618530273    -89.8    -0.3    -0.2
2020/05/29-23:36:43:936    111.3900164390203    40.49029908555893    24.899999618530273    -89.8    -0.3    -0.2
2020/05/29-23:36:44:039    111.39001653256398    40.49029913641266    24.899999618530273    -89.8    -0.2    -0.2
2020/05/29-23:36:44:136    111.39001662029365    40.49029918418226    24.899999618530273    -89.8    -0.2    -0.1
2020/05/29-23:36:44:239    111.39001670256837    40.49029922897055    24.899999618530273    -89.8    -0.2    -0.1
2020/05/29-23:36:44:344    111.39001677972892    40.49029927094886    24.899999618530273    -89.8    -0.2    -0.1
2020/05/29-23:36:44:444    111.39001685208646    40.490299310288535    24.899999618530273    -89.8    -0.2    -0.1
2020/05/29-23:36:44:542    111.39001691993953    40.49029934719518    24.899999618530273    -89.8    -0.2    -0.1
2020/05/29-23:36:44:643    111.39001698356972    40.49029938194294    24.899999618530273    -89.8    -0.1    -0.1
2020/05/29-23:36:44:743    111.39001704323897    40.49029941477169    24.899999618530273    -89.8    -0.1    -0.1
2020/05/29-23:36:44:843    111.39001709919367    40.49029944492754    24.899999618530273    -89.7    0.0    -0.1
2020/05/29-23:36:44:944    111.39001715290387    40.49029947374693    24.899999618530273    -89.7    0.0    0.7
2020/05/29-23:36:45:050    111.39001720667324    40.49029951079065    24.899999618530273    -89.7    0.0    2.1
2020/05/29-23:36:45:151    111.39001726109875    40.49029957627681    24.899999618530273    -89.7    0.0    3.7
2020/05/29-23:36:45:248    111.3900173159326    40.49029969350767    24.899999618530273    -89.9    0.0    4.6
2020/05/29-23:36:45:360    111.39001737042852    40.490299878897595    24.899999618530273    -90.0    0.0    5.0
2020/05/29-23:36:45:455    111.39001742361492    40.4903001410136    24.899999618530273    -90.3    -0.1    5.1
2020/05/29-23:36:45:553    111.39001747441179    40.49030048170614    24.899999618530273    -90.5    -0.1    4.9
2020/05/29-23:36:45:654    111.39001752167574    40.490300898644996    24.899999618530273    -90.8    -0.1    4.5
2020/05/29-23:36:45:753    111.39001756427754    40.49030138679279    24.899999618530273    -91.1    -0.2    4.1
2020/05/29-23:36:45:853    111.3900176010822    40.490301939775634    24.899999618530273    -91.5    -0.2    3.7
2020/05/29-23:36:45:955    111.39001763092666    40.49030255073996    24.899999618530273    -91.8    -0.3    3.2
2020/05/29-23:36:46:054    111.39001765272248    40.49030321279789    24.899999618530273    -92.2    -0.3    2.8
2020/05/29-23:36:46:155    111.3900176654108    40.49030391940423    24.899999618530273    -92.6    -0.3    2.4
2020/05/29-23:36:46:256    111.39001766796788    40.490304664390735    24.899999618530273    -93.1    -0.4    2.1
2020/05/29-23:36:46:359    111.39001765947428    40.49030544220599    24.899999618530273    -93.5    -0.4    1.8
2020/05/29-23:36:46:458    111.39001765947428    40.49030544220599    24.899999618530273    -93.5    -0.4    1.8
2020/05/29-23:36:46:564    111.3900176061175    40.490307076995606    24.899999618530273    -94.5    -0.5    1.3
2020/05/29-23:36:46:664    111.39001755984341    40.4903079254715    24.899999618530273    -95.0    -0.5    1.1
2020/05/29-23:36:46:766    111.39001749975314    40.49030878998482    24.899999618530273    -95.5    -0.6    0.9
2020/05/29-23:36:46:868    111.39001742541015    40.49030966745145    24.899999618530273    -96.1    -0.6    0.7
2020/05/29-23:36:46:969    111.39001733646104    40.49031055519848    24.899999618530273    -96.6    -0.6    0.6
2020/05/29-23:36:47:072    111.3900172325721    40.49031145127264    24.899999618530273    -97.2    -0.6    0.5
2020/05/29-23:36:47:172    111.39001711351382    40.49031235344649    24.899999618530273    -97.7    -0.7    0.4
2020/05/29-23:36:47:272    111.3900169791495    40.49031325993813    24.899999618530273    -98.3    -0.7    0.3
2020/05/29-23:36:47:370    111.3900168294948    40.49031416954815    24.899999618530273    -98.9    -0.7    0.2
2020/05/29-23:36:47:576    111.39001648434767    40.49031598986476    24.899999618530273    -100.1    -0.7    0.1
2020/05/29-23:36:47:673    111.3900162889863    40.49031690002307    24.899999618530273    -100.6    -0.7    0.1
2020/05/29-23:36:47:775    111.39001607857388    40.49031780836518    24.899999618530273    -101.2    -0.7    0.1
2020/05/29-23:36:47:874    111.39001585325538    40.49031871571351    24.899999618530273    -101.8    -0.7    0.1
2020/05/29-23:36:47:976    111.39001561313363    40.49031962038893    24.899999618530273    -102.4    -0.7    0.1
2020/05/29-23:36:48:077    111.39001535833113    40.49032052328242    24.899999618530273    -103.0    -0.7    0.0
2020/05/29-23:36:48:177    111.39001508908443    40.490321423845685    24.899999618530273    -103.6    -0.7    0.0
2020/05/29-23:36:48:277    111.39001480563289    40.49032232163324    24.899999618530273    -104.2    -0.7    0.0
2020/05/29-23:36:48:378    111.39001450827507    40.49032321633668    24.899999618530273    -104.8    -0.7    0.0
2020/05/29-23:36:48:481    111.39001419726438    40.49032410751051    24.899999618530273    -105.3    -0.7    0.0
2020/05/29-23:36:48:683    111.39001353513353    40.490325878241315    24.899999618530273    -106.5    -0.6    0.0
2020/05/29-23:36:48:782    111.39001318450022    40.49032675721573    24.899999618530273    -107.1    -0.6    0.0
2020/05/29-23:36:48:885    111.39001282117329    40.49032763204373    24.899999618530273    -107.7    -0.6    0.0
2020/05/29-23:36:48:984    111.39001244539179    40.49032850238262    24.899999618530273    -108.3    -0.6    0.0
2020/05/29-23:36:49:087    111.39001205738948    40.49032936795824    24.899999618530273    -108.9    -0.6    0.0
2020/05/29-23:36:49:187    111.39001165734962    40.49033022897623    24.899999618530273    -109.5    -0.6    0.0
2020/05/29-23:36:49:388    111.39001082210937    40.49033193658536    24.899999618530273    -110.6    -0.6    0.0
2020/05/29-23:36:49:590    111.39000994128777    40.49033362425052    24.899999618530273    -111.8    -0.6    0.0
2020/05/29-23:36:49:695    111.39000901631198    40.49033529193741    24.899999618530273    -112.9    -0.6    0.0
2020/05/29-23:36:49:797    111.39000853773346    40.490336118139105    24.899999618530273    -113.5    -0.6    0.0
2020/05/29-23:36:49:899    111.39000804862165    40.490336939166326    24.899999618530273    -114.1    -0.6    0.0
2020/05/29-23:36:50:005    111.39000754914984    40.490337754882    24.899999618530273    -114.7    -0.6    0.0
2020/05/29-23:36:50:102    111.39000703943208    40.49033856538894    24.899999618530273    -115.2    -0.6    0.0
2020/05/29-23:36:50:203    111.39000651962108    40.49033937061861    24.899999618530273    -115.8    -0.5    0.0
2020/05/29-23:36:50:304    111.39000598986522    40.490340170536726    24.899999618530273    -116.4    -0.5    0.0
2020/05/29-23:36:50:506    111.39000490095152    40.49034175433555    24.899999618530273    -117.5    -0.5    0.0
2020/05/29-23:36:50:605    111.39000434199485    40.49034253814771    24.899999618530273    -118.1    -0.5    0.0
2020/05/29-23:36:50:706    111.39000377354837    40.49034331651126    24.899999618530273    -118.7    -0.5    0.0
2020/05/29-23:36:50:807    111.39000319574862    40.490344089426195    24.899999618530273    -119.2    -0.5    0.0
2020/05/29-23:36:50:909    111.3900026086935    40.490344856823974    24.899999618530273    -119.8    -0.5    0.0
2020/05/29-23:36:51:017    111.39000201246306    40.49034561873888    24.899999618530273    -120.4    -0.5    0.0
2020/05/29-23:36:51:120    111.39000140717516    40.49034637510236    24.899999618530273    -120.9    -0.5    0.0
2020/05/29-23:36:51:219    111.39000079293804    40.49034712588016    24.899999618530273    -121.5    -0.5    0.0
2020/05/29-23:36:51:320    111.39000016982595    40.490347871038004    24.899999618530273    -122.1    -0.5    0.0
2020/05/29-23:36:51:419    111.39000016982595    40.490347871038004    24.899999618530273    -122.1    -0.5    0.0
2020/05/29-23:36:51:528    111.3899988973715    40.490349344459574    24.899999618530273    -123.2    -0.5    0.0
2020/05/29-23:36:51:624    111.38999824816293    40.490350072654756    24.899999618530273    -123.8    -0.5    0.0
2020/05/29-23:36:51:723    111.3899975904076    40.490350795024376    24.899999618530273    -124.3    -0.5    0.0
2020/05/29-23:36:51:828    111.38999692419739    40.49035151156844    24.899999618530273    -124.9    -0.5    0.0
2020/05/29-23:36:51:924    111.389996249599    40.49035222232121    24.899999618530273    -125.4    -0.5    0.0
2020/05/29-23:36:52:025    111.38999556673687    40.49035292728268    24.899999618530273    -126.0    -0.5    0.0
2020/05/29-23:36:52:126    111.38999487565783    40.49035362638432    24.899999618530273    -126.6    -0.5    0.0
2020/05/29-23:36:52:227    111.38999417643193    40.490354319591866    24.899999618530273    -127.1    -0.5    0.0
2020/05/29-23:36:52:330    111.38999346913025    40.49035500690531    24.899999618530273    -127.7    -0.5    0.0
2020/05/29-23:36:52:533    111.38999203067172    40.49035636340443    24.899999618530273    -128.8    -0.5    0.0
2020/05/29-23:36:52:634    111.389991299649    40.49035703262437    24.899999618530273    -129.3    -0.5    0.0
2020/05/29-23:36:52:743    111.38999056088241    40.49035769584741    24.899999618530273    -129.9    -0.5    0.0
2020/05/29-23:36:52:839    111.38998981445368    40.49035835303928    24.899999618530273    -130.5    -0.5    0.0
2020/05/29-23:36:52:939    111.38998906045998    40.490359003994364    24.899999618530273    -131.0    -0.5    0.0
2020/05/29-23:36:53:041    111.38998829897312    40.490359648781215    24.899999618530273    -131.6    -0.5    0.0
2020/05/29-23:36:53:140    111.38998753005225    40.49036028743409    24.899999618530273    -132.1    -0.5    0.0
2020/05/29-23:36:53:239    111.38998675378997    40.49036091998727    24.899999618530273    -132.7    -0.5    0.0
2020/05/29-23:36:53:341    111.38998597025302    40.49036154609805    24.899999618530273    -133.2    -0.5    0.0
2020/05/29-23:36:53:443    111.38998517954187    40.49036216597206    24.899999618530273    -133.8    -0.5    0.0
2020/05/29-23:36:53:543    111.38998438171281    40.490362779677824    24.899999618530273    -134.3    -0.5    0.0
2020/05/29-23:36:53:642    111.3899835768447    40.49036338700974    24.899999618530273    -134.9    -0.5    0.0
2020/05/29-23:36:53:744    111.38998276501638    40.49036398789927    24.899999618530273    -135.4    -0.5    0.0
2020/05/29-23:36:53:845    111.38998194631658    40.49036458251775    24.899999618530273    -136.0    -0.5    0.0
2020/05/29-23:36:53:946    111.38998112080444    40.49036517065958    24.899999618530273    -136.5    -0.5    0.0
2020/05/29-23:36:54:046    111.38998028854894    40.490365752256224    24.899999618530273    -137.1    -0.5    0.0
2020/05/29-23:36:54:152    111.38997944964161    40.49036632754755    24.899999618530273    -137.6    -0.5    0.0
